감독,제작사,영화형태,국적,전국 스크린수,전국 관객수,장르,등급,영화구분,개봉월
12.419839211708783,10.336989269338149,장편,미국,472,30852,미스터리,15세이상관람가,일반영화,03
10.336373256220284,10.535307719261986,장편,영국,111,30833,드라마,12세이상관람가,일반영화,03
9.859558345633195,10.154668477366329,장편,기타,124,30793,드라마,15세이상관람가,독립/예술영화,01
10.332506413598027,10.332506413598027,장편,일본,101,30714,드라마,12세이상관람가,독립/예술영화,09
10.326628845657234,10.326628845657234,장편,기타,258,30534,애니메이션,전체관람가,일반영화,02
10.326334058475068,11.319721657115732,장편,미국,100,30525,애니메이션,전체관람가,일반영화,10
11.259585241522881,11.77850204052545,장편,일본,362,30519,애니메이션,전체관람가,일반영화,06
10.319793683822168,10.319793683822168,장편,미국,177,30326,스릴러,15세이상관람가,일반영화,12
11.446816585860164,13.308544929945047,장편,미국,356,30248,어드벤처,전체관람가,일반영화,01
10.312878278646764,10.093720285357943,장편,일본,72,30117,애니메이션,전체관람가,일반영화,02
14.740589351446468,11.216342737683043,장편,미국,220,29844,액션,15세이상관람가,일반영화,07
10.29873396044996,10.29873396044996,장편,한국,62,29694,다큐멘터리,전체관람가,독립/예술영화,04
10.234451431355279,10.297183677044293,장편,미국,130,29648,드라마,12세이상관람가,일반영화,11
10.293940540523788,12.348397960444725,장편,미국,149,29552,코미디,15세이상관람가,독립/예술영화,05
9.799002332017853,9.799002332017853,장편,한국,268,29473,다큐멘터리,12세이상관람가,독립/예술영화,09
10.2898717728315,10.2898717728315,장편,한국,110,29432,애니메이션,전체관람가,독립/예술영화,06
11.520532783376472,11.216342737683043,장편,미국,63,29323,액션,15세이상관람가,독립/예술영화,11
13.301172118783015,10.28517213197889,장편,한국,355,29294,사극,15세이상관람가,일반영화,11
10.282745568475118,10.282745568475118,장편,한국,160,29223,액션,청소년관람불가,일반영화,12
11.415765179016045,11.177176708453004,장편,한국,360,29048,드라마,12세이상관람가,독립/예술영화,04
10.271077708215365,10.271077708215365,장편,영국,378,28884,드라마,15세이상관람가,독립/예술영화,05
11.266328017060097,10.265488289230207,장편,일본,309,28723,범죄,15세이상관람가,일반영화,03
10.263955294713556,10.92917507074067,장편,한국,155,28679,공연,전체관람가,일반영화,08
10.87877108691253,10.87877108691253,장편,한국,84,28636,다큐멘터리,12세이상관람가,독립/예술영화,11
10.25937718820102,10.25937718820102,장편,기타,99,28548,코미디,전체관람가,독립/예술영화,02
10.92962754922804,10.030179808982986,장편,미국,235,28534,어드벤처,15세이상관람가,독립/예술영화,08
10.25688713834094,10.705388867040405,장편,미국,361,28477,범죄,15세이상관람가,일반영화,04
10.251500085896208,12.707250335183145,장편,한국,231,28324,다큐멘터리,전체관람가,독립/예술영화,04
11.641415614743693,10.240673819890999,장편,한국,205,28019,멜로/로맨스,15세이상관람가,일반영화,06
10.240566747777828,9.700438093074222,장편,한국,64,28016,다큐멘터리,전체관람가,독립/예술영화,04
10.239066533180125,10.239066533180125,장편,한국,241,27974,드라마,전체관람가,독립/예술영화,03
10.23742085450305,10.50007094821299,장편,영국,181,27928,액션,청소년관람불가,독립/예술영화,04
10.234911352935114,10.234911352935114,장편,미국,161,27858,코미디,청소년관람불가,일반영화,12
10.234516429491276,11.208519467280595,장편,미국,370,27847,어드벤처,12세이상관람가,독립/예술영화,03
9.684929298570832,9.684929298570832,장편,스페인,198,27569,드라마,청소년관람불가,독립/예술영화,02
10.220631335137528,10.220631335137528,장편,기타,104,27463,애니메이션,전체관람가,일반영화,12
10.21877263241388,11.4999632939786,장편,미국,220,27412,드라마,청소년관람불가,일반영화,11
10.216032954712599,10.216032954712599,장편,미국,308,27337,범죄,15세이상관람가,일반영화,02
13.66992643513266,13.358170588992376,장편,한국,122,27070,전쟁,15세이상관람가,일반영화,09
11.581413591027381,10.205331372394003,장편,한국,240,27046,드라마,12세이상관람가,일반영화,11
10.197685848215706,10.197685848215706,장편,한국,131,26840,공포(호러),청소년관람불가,일반영화,12
10.19597058192895,10.19597058192895,장편,한국,218,26794,스릴러,15세이상관람가,독립/예술영화,09
11.13699630449513,11.273059352538638,장편,미국,179,26531,공포(호러),15세이상관람가,일반영화,03
10.958845449944015,10.363483590507542,장편,일본,291,26474,애니메이션,15세이상관람가,일반영화,12
10.180437238408865,10.305833263543649,장편,기타,176,26381,액션,15세이상관람가,독립/예술영화,09
10.178084385439254,10.178084385439254,장편,한국,134,26319,코미디,15세이상관람가,독립/예술영화,04
10.173094754260378,10.173094754260378,장편,한국,453,26188,애니메이션,전체관람가,일반영화,09
10.234451431355279,10.461629426352518,장편,미국,210,26152,액션,15세이상관람가,일반영화,04
10.960560858489298,10.167197065597,장편,미국,111,26034,드라마,전체관람가,독립/예술영화,05
10.160375309814498,12.966876562017024,장편,미국,167,25857,판타지,12세이상관람가,일반영화,11
10.159446732791961,10.159446732791961,장편,기타,151,25833,스릴러,15세이상관람가,독립/예술영화,08
10.155801481150117,10.155801481150117,장편,한국,345,25739,코미디,12세이상관람가,독립/예술영화,10
10.152571717850691,10.744767679989774,장편,미국,143,25656,액션,15세이상관람가,일반영화,10
10.152415802824065,13.1379893570447,장편,한국,371,25652,드라마,15세이상관람가,독립/예술영화,04
10.147687846375948,10.147687846375948,장편,일본,131,25531,공포(호러),15세이상관람가,일반영화,01
10.144471021978669,10.144471021978669,장편,한국,423,25449,드라마,12세이상관람가,독립/예술영화,05
10.141874333263031,8.649415348939334,장편,미국,574,25383,범죄,청소년관람불가,독립/예술영화,10
10.580434610736877,10.580434610736877,장편,일본,93,25217,애니메이션,15세이상관람가,독립/예술영화,10
10.132255258600559,10.132255258600559,장편,한국,297,25140,드라마,12세이상관람가,일반영화,05
10.119042382201663,10.119042382201663,장편,한국,188,24810,애니메이션,전체관람가,독립/예술영화,12
11.701714894605747,10.115489263431494,장편,미국,276,24722,액션,청소년관람불가,일반영화,01
11.626696272349719,9.560430040147569,장편,미국,662,24635,코미디,12세이상관람가,일반영화,12
10.110542371500753,10.110542371500753,장편,영국,108,24600,스릴러,청소년관람불가,독립/예술영화,03
12.932576310140533,10.109444252427517,장편,한국,244,24573,드라마,15세이상관람가,독립/예술영화,11
10.022673481450903,10.022673481450903,장편,한국,172,24451,애니메이션,전체관람가,독립/예술영화,08
10.102133472249937,10.102133472249937,장편,홍콩,300,24394,액션,15세이상관람가,일반영화,01
10.100246059905626,10.100246059905626,장편,영국,158,24348,다큐멘터리,전체관람가,일반영화,08
10.097119900475949,10.097119900475949,장편,한국,86,24272,드라마,청소년관람불가,독립/예술영화,05
13.0549178875021,9.773707061118344,장편,미국,249,24268,범죄,청소년관람불가,일반영화,07
10.092122471386675,10.092122471386675,장편,한국,232,24151,애니메이션,전체관람가,일반영화,10
10.089302998584339,11.230365303486241,장편,미국,80,24083,드라마,청소년관람불가,독립/예술영화,02
12.45877027915102,11.166113630834547,장편,기타,176,23963,멜로/로맨스,15세이상관람가,독립/예술영화,01
10.082762807393678,10.082762807393678,장편,한국,71,23926,드라마,전체관람가,일반영화,12
10.078532700359306,10.078532700359306,장편,한국,222,23825,드라마,15세이상관람가,독립/예술영화,11
10.07634782554057,9.86040277409904,장편,러시아,182,23773,액션,12세이상관람가,독립/예술영화,06
10.074158166589221,10.074158166589221,장편,한국,81,23721,애니메이션,12세이상관람가,일반영화,05
10.074158166589221,10.363858281875725,장편,한국,123,23721,범죄,15세이상관람가,일반영화,11
10.073736528095813,10.073736528095813,장편,한국,293,23711,액션,15세이상관람가,일반영화,11
10.072174918054278,10.072174918054278,장편,한국,327,23674,가족,전체관람가,독립/예술영화,05
11.586763802100808,9.409505221065352,옴니버스,일본,82,23613,애니메이션,전체관람가,일반영화,01
10.066073979755881,10.066073979755881,장편,미국,138,23530,애니메이션,전체관람가,독립/예술영화,01
10.06266841688844,12.707430106631497,장편,독일,179,23450,스릴러,15세이상관람가,일반영화,02
10.06070495373417,10.06070495373417,장편,한국,449,23404,드라마,12세이상관람가,독립/예술영화,05
10.06010661197771,10.06010661197771,장편,한국,94,23390,액션,청소년관람불가,독립/예술영화,11
12.545855617695038,12.277341290771075,장편,프랑스,241,23350,코미디,전체관람가,독립/예술영화,10
13.01400471940948,12.769548672559095,장편,미국,324,23262,스릴러,15세이상관람가,일반영화,12
13.258059393028724,10.052424665310498,장편,한국,410,23211,드라마,청소년관람불가,독립/예술영화,12
10.051562670601491,10.051562670601491,장편,기타,297,23191,멜로/로맨스,12세이상관람가,독립/예술영화,02
10.049058675855347,10.049058675855347,장편,한국,366,23133,다큐멘터리,12세이상관람가,독립/예술영화,04
10.044205559475007,10.044205559475007,장편,미국,82,23021,애니메이션,전체관람가,일반영화,08
10.038935856711177,10.038935856711177,장편,한국,172,22900,미스터리,청소년관람불가,일반영화,10
11.784441530331732,10.038630146478422,장편,한국,77,22893,드라마,12세이상관람가,독립/예술영화,11
12.698681151558208,11.30959914029211,장편,한국,118,22870,드라마,전체관람가,일반영화,04
9.507166599279687,9.868317437259444,장편,한국,332,22752,미스터리,12세이상관람가,독립/예술영화,10
10.03144091684659,10.03144091684659,장편,한국,453,22729,드라마,12세이상관람가,독립/예술영화,11
12.02593372977143,10.026501328431273,장편,한국,179,22617,가족,전체관람가,일반영화,10
9.724073259354807,11.145617210192249,장편,일본,182,22562,멜로/로맨스,12세이상관람가,독립/예술영화,03
10.022469868767994,10.022469868767994,장편,한국,159,22526,멜로/로맨스,청소년관람불가,독립/예술영화,09
11.439154360729491,11.593207781872898,장편,미국,76,22464,드라마,12세이상관람가,일반영화,03
10.431642553974424,9.458172627511226,장편,미국,97,22453,드라마,청소년관람불가,독립/예술영화,07
10.821882856963688,11.994662220559295,장편,한국,175,22429,드라마,12세이상관람가,독립/예술영화,06
10.017396426643911,10.017396426643911,장편,한국,218,22412,스릴러,15세이상관람가,일반영화,10
10.958845449944015,10.363483590507542,장편,일본,124,22388,애니메이션,15세이상관람가,일반영화,08
10.013731126634887,10.013731126634887,장편,한국,141,22330,드라마,전체관람가,독립/예술영화,05
10.003830501232155,10.652214084920857,장편,한국,246,22110,애니메이션,전체관람가,일반영화,06
12.573835095430939,10.002019808600375,장편,한국,76,22070,애니메이션,청소년관람불가,독립/예술영화,11
9.999978852724889,10.672059806141618,장편,일본,76,22025,애니메이션,전체관람가,일반영화,10
9.997842731017274,9.997842731017274,장편,미국,156,21978,드라마,12세이상관람가,독립/예술영화,06
9.997660722553377,9.997660722553377,장편,기타,494,21974,드라마,15세이상관람가,독립/예술영화,01
9.996431298178866,11.483485642757515,장편,한국,168,21947,애니메이션,전체관람가,일반영화,02
9.989573501449257,9.989573501449257,장편,일본,103,21797,가족,12세이상관람가,독립/예술영화,03
9.984744906843062,9.984744906843062,장편,한국,133,21692,드라마,전체관람가,독립/예술영화,08
9.984744906843062,9.984744906843062,장편,미국,186,21692,미스터리,15세이상관람가,일반영화,04
9.984514391178502,9.984514391178502,장편,한국,124,21687,드라마,12세이상관람가,일반영화,03
9.980448593672257,9.980448593672257,장편,한국,156,21599,드라마,12세이상관람가,독립/예술영화,11
9.97231374346598,11.50050241882441,장편,일본,192,21424,애니메이션,전체관람가,독립/예술영화,03
9.96382978154229,9.561161875493035,장편,한국,70,21243,드라마,15세이상관람가,독립/예술영화,09
9.959584291887998,10.06844471727474,장편,일본,214,21153,애니메이션,전체관람가,독립/예술영화,10
9.955700423983062,9.955700423983062,장편,러시아,239,21071,액션,12세이상관람가,독립/예술영화,12
11.641415614743693,9.95113420600348,장편,한국,112,20975,코미디,12세이상관람가,일반영화,05
9.947647968321782,11.166113630834547,장편,미국,222,20902,멜로/로맨스,15세이상관람가,독립/예술영화,02
9.942564024517921,9.942564024517921,장편,미국,68,20796,멜로/로맨스,15세이상관람가,일반영화,03
11.57117295998884,9.941986851686737,장편,한국,165,20784,다큐멘터리,12세이상관람가,독립/예술영화,04
10.022673481450903,10.022673481450903,장편,한국,348,20761,판타지,전체관람가,일반영화,09
9.934598547561182,9.444076730039486,장편,미국,68,20631,드라마,12세이상관람가,독립/예술영화,10
12.064357569105303,13.308544929945047,장편,미국,79,20491,드라마,청소년관람불가,일반영화,02
12.14193936114331,9.925689260519814,장편,미국,187,20448,드라마,12세이상관람가,독립/예술영화,01
10.786878562019607,9.919754525,장편,미국,135,20327,드라마,15세이상관람가,일반영화,03
9.918179101279117,9.918179101279117,장편,한국,197,20295,드라마,전체관람가,독립/예술영화,04
11.255783634534422,11.241319793155027,장편,한국,374,20221,드라마,15세이상관람가,독립/예술영화,03
9.9122490582047,9.9122490582047,장편,한국,91,20175,애니메이션,전체관람가,일반영화,08
9.909171369004426,9.909171369004426,장편,한국,215,20113,애니메이션,전체관람가,독립/예술영화,11
9.906981441790384,10.030179808982986,장편,미국,107,20069,드라마,청소년관람불가,독립/예술영화,09
9.906682443432647,9.906682443432647,장편,한국,66,20063,드라마,12세이상관람가,일반영화,11
9.90113478695253,9.90113478695253,장편,미국,135,19952,코미디,15세이상관람가,일반영화,11
9.899479531138589,9.899479531138589,장편,한국,76,19919,다큐멘터리,12세이상관람가,독립/예술영화,09
9.895354569305939,9.895354569305939,장편,미국,369,19837,판타지,15세이상관람가,독립/예술영화,03
10.284658445884673,9.894194505624535,장편,미국,387,19814,SF,15세이상관람가,일반영화,05
9.890351653142988,9.628377580375378,장편,일본,71,19738,애니메이션,12세이상관람가,일반영화,02
11.149826536562445,9.889236486766269,장편,미국,171,19716,액션,청소년관람불가,일반영화,10
9.884967102898749,9.884967102898749,장편,한국,232,19632,다큐멘터리,전체관람가,독립/예술영화,01
9.884508585938326,12.431819044199232,장편,미국,66,19623,코미디,15세이상관람가,일반영화,02
9.883845912280838,11.446705032094789,장편,기타,146,19610,드라마,청소년관람불가,독립/예술영화,10
9.88323382350886,9.88323382350886,장편,일본,326,19598,액션,전체관람가,일반영화,10
10.927139931668652,11.024407285402003,장편,한국,121,19569,코미디,15세이상관람가,일반영화,09
9.87740021777281,9.87740021777281,장편,한국,108,19484,다큐멘터리,전체관람가,독립/예술영화,05
11.242312111460715,10.307956891411818,장편,영국,92,19423,드라마,12세이상관람가,독립/예술영화,10
9.873337575585245,9.873337575585245,장편,한국,199,19405,범죄,청소년관람불가,독립/예술영화,03
9.872409596965266,11.26508027003052,장편,영국,81,19387,드라마,15세이상관람가,일반영화,02
12.17608660691472,9.869154873455622,장편,미국,111,19324,액션,청소년관람불가,독립/예술영화,07
14.306189806853956,12.886638298776377,장편,한국,202,19314,액션,12세이상관람가,일반영화,11
9.866045257060257,9.645224035807228,장편,일본,78,19264,애니메이션,전체관람가,일반영화,09
9.393884391469763,9.865110483415124,장편,미국,378,19246,멜로/로맨스,15세이상관람가,일반영화,10
10.363786746828403,11.230365303486241,장편,영국,169,19241,드라마,12세이상관람가,독립/예술영화,04
10.6089986252424,9.852036350945049,장편,한국,73,18996,멜로/로맨스,청소년관람불가,독립/예술영화,11
9.847974842605868,9.093737872805907,장편,프랑스,144,18919,코미디,12세이상관람가,독립/예술영화,12
10.922339701923026,10.721830459330945,장편,한국,87,18851,드라마,15세이상관람가,독립/예술영화,11
9.841505760180247,9.841505760180247,장편,한국,59,18797,드라마,12세이상관람가,독립/예술영화,10
9.838468916161679,9.838468916161679,장편,미국,158,18740,액션,15세이상관람가,일반영화,03
10.298533729961239,9.827362162146636,장편,한국,83,18533,가족,12세이상관람가,일반영화,05
9.649729123565802,10.06844471727474,장편,일본,83,18526,애니메이션,전체관람가,일반영화,06
9.14501854318802,9.824768967824722,장편,한국,206,18485,스릴러,15세이상관람가,독립/예술영화,03
9.647525881330532,9.647525881330532,장편,한국,168,18440,드라마,청소년관람불가,독립/예술영화,07
9.819453556926119,10.672059806141618,장편,일본,360,18387,애니메이션,12세이상관람가,일반영화,09
9.816785218696834,9.816785218696834,장편,한국,65,18338,다큐멘터리,전체관람가,독립/예술영화,06
9.816676155549164,10.249319800374005,장편,한국,333,18336,드라마,12세이상관람가,독립/예술영화,02
13.942157556011079,12.10660533394002,장편,한국,126,18306,드라마,15세이상관람가,일반영화,09
11.65130141923357,11.950520845331216,장편,한국,445,18302,드라마,전체관람가,독립/예술영화,05
9.813179839504594,9.813179839504594,장편,한국,60,18272,드라마,12세이상관람가,독립/예술영화,10
9.811481906740104,11.637688146872954,장편,미국,521,18241,애니메이션,전체관람가,일반영화,07
9.809066976916636,9.809066976916636,장편,미국,372,18197,액션,청소년관람불가,일반영화,11
9.156607451269808,12.034833797847606,장편,한국,244,18106,드라마,15세이상관람가,독립/예술영화,06
9.801454826970977,9.801454826970977,장편,한국,186,18059,드라마,12세이상관람가,일반영화,10
9.800513076908299,9.800513076908299,장편,미국,161,18042,액션,15세이상관람가,일반영화,01
10.702474875301201,9.7997368515422,장편,미국,229,18028,스릴러,15세이상관람가,일반영화,05
9.79945948211208,9.79945948211208,장편,미국,64,18023,코미디,12세이상관람가,독립/예술영화,07
9.647525881330532,9.647525881330532,장편,한국,151,17924,드라마,청소년관람불가,독립/예술영화,11
11.538312921025565,11.082740824428898,장편,한국,63,17797,멜로/로맨스,12세이상관람가,일반영화,06
9.783689989080532,9.783689989080532,장편,한국,313,17741,드라마,12세이상관람가,독립/예술영화,01
9.777527425407923,10.746574403211628,장편,한국,425,17632,드라마,12세이상관람가,독립/예술영화,10
9.777470711952642,9.777470711952642,장편,한국,148,17631,액션,15세이상관람가,독립/예술영화,06
9.777130363659605,9.777130363659605,장편,미국,92,17625,드라마,전체관람가,일반영화,05
11.439154360729491,9.773606631681607,장편,영국,150,17563,드라마,12세이상관람가,독립/예술영화,10
9.772467290097724,12.367709875992677,장편,미국,167,17543,미스터리,15세이상관람가,일반영화,10
9.69678068949189,11.90353537877317,장편,미국,294,17532,미스터리,15세이상관람가,독립/예술영화,04
9.767094927630573,9.767094927630573,장편,한국,227,17449,다큐멘터리,12세이상관람가,독립/예술영화,02
9.766808353620874,9.766808353620874,장편,한국,156,17444,멜로/로맨스,청소년관람불가,독립/예술영화,03
9.76445534384057,9.76445534384057,장편,한국,95,17403,드라마,청소년관람불가,독립/예술영화,11
11.128070511853123,9.762730114819865,장편,미국,194,17373,코미디,청소년관람불가,일반영화,06
11.063962329980429,11.063962329980429,장편,한국,132,17362,드라마,12세이상관람가,독립/예술영화,05
9.759905824058103,10.154668477366329,장편,영국,94,17324,멜로/로맨스,15세이상관람가,독립/예술영화,12
10.665560543866803,10.612457126244884,장편,한국,90,17264,공연,12세이상관람가,일반영화,03
9.752141270041493,11.456847295447476,장편,한국,179,17190,스릴러,청소년관람불가,독립/예술영화,10
9.744902053418757,9.744902053418757,장편,미국,181,17066,애니메이션,전체관람가,독립/예술영화,01
9.743377484107393,9.165794081379456,장편,한국,122,17040,드라마,전체관람가,독립/예술영화,06
9.738377032472528,9.738377032472528,장편,독일,184,16955,애니메이션,전체관람가,일반영화,05
10.102630140355338,10.030179808982986,장편,미국,113,16876,드라마,12세이상관람가,독립/예술영화,06
11.438293641047856,9.561161875493035,장편,한국,94,16859,액션,15세이상관람가,독립/예술영화,11
10.15891892157475,9.731809155840653,장편,한국,75,16844,공연,전체관람가,일반영화,02
9.507166599279687,9.730858867713073,장편,한국,78,16828,드라마,15세이상관람가,독립/예술영화,07
9.723463354790857,9.723463354790857,장편,한국,66,16704,공연,전체관람가,일반영화,09
9.71878315904038,9.71878315904038,장편,한국,101,16626,멜로/로맨스,15세이상관람가,독립/예술영화,07
9.716675930469309,9.716675930469309,장편,영국,75,16591,다큐멘터리,15세이상관람가,독립/예술영화,01
9.715831794151471,11.33214639021249,장편,한국,105,16577,다큐멘터리,12세이상관람가,독립/예술영화,01
9.715168043938537,9.715168043938537,장편,미국,74,16566,멜로/로맨스,12세이상관람가,일반영화,02
9.70747266861017,11.77850204052545,장편,일본,77,16439,애니메이션,전체관람가,일반영화,06
9.507166599279687,9.868317437259444,장편,한국,65,16385,드라마,청소년관람불가,독립/예술영화,07
9.703877405604631,9.007563021092063,장편,미국,163,16380,코미디,15세이상관람가,독립/예술영화,01
13.580793337325714,10.926083724654898,장편,한국,88,16356,드라마,15세이상관람가,독립/예술영화,11
9.701432566051784,9.701432566051784,장편,프랑스,219,16340,애니메이션,전체관람가,독립/예술영화,11
9.700452954144632,9.700452954144632,장편,한국,73,16324,다큐멘터리,12세이상관람가,독립/예술영화,05
11.063962329980429,11.063962329980429,장편,한국,116,16277,사극,12세이상관람가,일반영화,02
9.695971257107617,9.695971257107617,장편,한국,117,16251,공연,전체관람가,일반영화,02
9.692025505995757,11.30591965642298,장편,일본,77,16187,애니메이션,전체관람가,일반영화,09
9.69196372993396,9.69196372993396,장편,미국,92,16186,애니메이션,전체관람가,일반영화,06
9.688932018408451,9.688932018408451,장편,한국,380,16137,드라마,15세이상관람가,독립/예술영화,05
11.831221684286358,11.86849454481459,장편,영국,203,15986,액션,15세이상관람가,일반영화,09
9.679280936368654,9.679280936368654,장편,한국,68,15982,다큐멘터리,전체관람가,독립/예술영화,11
9.678780279245736,9.678780279245736,장편,기타,97,15974,드라마,전체관람가,독립/예술영화,04
9.293403878739696,9.293403878739696,장편,일본,155,15916,드라마,12세이상관람가,독립/예술영화,06
10.17914550417358,9.673759873344903,장편,한국,314,15894,애니메이션,전체관람가,독립/예술영화,09
9.672059781634221,12.022411277376202,장편,미국,123,15867,드라마,15세이상관람가,일반영화,09
9.666878750268348,10.01180259285874,장편,한국,117,15785,애니메이션,전체관람가,일반영화,07
9.658290091690503,9.658290091690503,장편,한국,182,15650,다큐멘터리,전체관람가,독립/예술영화,10
10.031315471184262,9.658290091690503,장편,영국,152,15650,드라마,15세이상관람가,독립/예술영화,10
9.64445772265751,9.86040277409904,장편,러시아,203,15435,액션,12세이상관람가,일반영화,03
9.641473226832925,9.641473226832925,장편,한국,267,15389,드라마,12세이상관람가,독립/예술영화,06
9.641343263872185,10.612457126244884,장편,한국,147,15387,공연,전체관람가,일반영화,08
11.359733062730932,11.879273896620154,장편,한국,61,15386,애니메이션,전체관람가,일반영화,02
8.919448659744909,8.919448659744909,장편,한국,265,15383,드라마,15세이상관람가,일반영화,02
9.636914443294582,9.636914443294582,장편,기타,200,15319,스릴러,15세이상관람가,독립/예술영화,11
9.636653312597184,9.636653312597184,장편,프랑스,104,15315,애니메이션,전체관람가,일반영화,04
9.634954298923107,10.461629426352518,장편,미국,320,15289,드라마,15세이상관람가,독립/예술영화,06
11.64747040059456,10.154668477366329,장편,영국,205,15258,전쟁,12세이상관람가,일반영화,07
10.304713126010311,9.632531483999934,장편,프랑스,97,15252,드라마,전체관람가,독립/예술영화,10
9.631022445889208,10.22746609203947,장편,한국,182,15229,애니메이션,전체관람가,일반영화,01
9.63095678385169,9.63095678385169,장편,한국,171,15228,다큐멘터리,12세이상관람가,독립/예술영화,11
9.69678068949189,9.62172128051365,장편,미국,76,15088,드라마,청소년관람불가,독립/예술영화,06
9.614270969992395,10.86423164720865,장편,미국,86,14976,드라마,15세이상관람가,독립/예술영화,11
9.6134694202868,9.444076730039486,장편,프랑스,126,14964,미스터리,청소년관람불가,독립/예술영화,12
9.610189741298711,8.975647112367573,장편,한국,158,14915,드라마,12세이상관람가,독립/예술영화,10
9.689859879639137,9.605687801896062,장편,한국,92,14848,드라마,15세이상관람가,독립/예술영화,11
9.605081516721372,9.605081516721372,장편,한국,138,14839,범죄,15세이상관람가,독립/예술영화,11
9.602382459752207,10.672059806141618,장편,일본,157,14799,애니메이션,전체관람가,일반영화,09
9.600217956742634,9.600217956742634,장편,중국,138,14767,코미디,15세이상관람가,일반영화,02
9.595466709088816,9.458172627511226,장편,미국,136,14697,멜로/로맨스,15세이상관람가,독립/예술영화,07
9.594786112860271,10.461629426352518,장편,기타,305,14687,액션,12세이상관람가,독립/예술영화,04
9.594445640962938,9.594445640962938,장편,한국,121,14682,다큐멘터리,전체관람가,독립/예술영화,04
9.581972891547895,9.581972891547895,장편,한국,174,14500,다큐멘터리,12세이상관람가,독립/예술영화,05
9.577895907011127,9.577895907011127,장편,일본,167,14441,드라마,12세이상관람가,독립/예술영화,03
9.577618898699106,9.577618898699106,장편,한국,83,14437,다큐멘터리,전체관람가,일반영화,07
9.689859879639137,9.053379090782968,장편,한국,96,14423,드라마,15세이상관람가,독립/예술영화,10
9.574080300037034,9.715490847628452,장편,한국,228,14386,미스터리,15세이상관람가,일반영화,03
13.187344148259736,12.966876562017024,장편,미국,371,14337,드라마,12세이상관람가,일반영화,03
9.566335084610051,9.566335084610051,장편,기타,180,14275,드라마,12세이상관람가,독립/예술영화,12
9.56395062454207,9.56395062454207,장편,미국,163,14241,드라마,15세이상관람가,독립/예술영화,04
8.84360155735519,10.7466912997405,장편,일본,134,14224,멜로/로맨스,12세이상관람가,독립/예술영화,03
9.561138078742038,8.729588884753328,장편,한국,78,14201,액션,15세이상관람가,일반영화,05
9.560222295507314,9.715490847628452,장편,한국,131,14188,코미디,청소년관람불가,일반영화,08
9.55775254863573,10.144784885598034,장편,미국,93,14153,애니메이션,청소년관람불가,독립/예술영화,03
9.549950537288323,9.549950537288323,장편,미국,90,14043,드라마,12세이상관람가,일반영화,03
11.215418679322429,11.215418679322429,장편,한국,59,13854,액션,청소년관람불가,일반영화,05
9.536329278582551,9.536329278582551,장편,미국,88,13853,스릴러,청소년관람불가,일반영화,02
9.528357644224037,9.528357644224037,장편,스페인,309,13743,액션,15세이상관람가,일반영화,03
9.524493961633755,9.524493961633755,장편,기타,223,13690,멜로/로맨스,15세이상관람가,독립/예술영화,03
9.524128691512443,9.524128691512443,장편,한국,259,13685,코미디,전체관람가,독립/예술영화,12
11.90235321980129,9.52390946537981,장편,한국,174,13682,멜로/로맨스,12세이상관람가,일반영화,11
9.520981848562874,10.720086050905916,장편,한국,282,13642,공연,전체관람가,일반영화,12
11.938452057359658,11.41972185798215,장편,한국,298,13567,드라마,15세이상관람가,독립/예술영화,10
9.512664721164834,10.307956891411818,장편,영국,102,13529,코미디,12세이상관람가,독립/예술영화,05
9.511999311358759,9.511999311358759,장편,미국,143,13520,코미디,15세이상관람가,일반영화,03
9.507166599279687,9.034169627083237,장편,한국,133,13519,드라마,12세이상관람가,독립/예술영화,05
9.508665604526444,10.439669309297331,단편,일본,111,13475,애니메이션,전체관람가,일반영화,01
9.504873919377065,9.504873919377065,장편,한국,160,13424,드라마,15세이상관람가,독립/예술영화,05
9.831925830921739,11.082740824428898,장편,미국,251,13401,드라마,15세이상관람가,독립/예술영화,06
12.119478436987315,9.490620114661201,장편,한국,112,13234,드라마,청소년관람불가,독립/예술영화,11
11.063962329980429,11.063962329980429,장편,한국,207,13193,드라마,15세이상관람가,독립/예술영화,09
11.64747040059456,10.154668477366329,장편,영국,153,13163,스릴러,15세이상관람가,독립/예술영화,11
9.481435640823564,9.481435640823564,장편,프랑스,79,13113,드라마,15세이상관람가,독립/예술영화,02
9.479451058842528,10.40587676182719,장편,미국,281,13087,드라마,15세이상관람가,일반영화,12
11.27503747188277,12.277341290771075,장편,프랑스,97,13051,드라마,15세이상관람가,일반영화,09
9.476313501265748,11.464542475011145,장편,영국,270,13046,애니메이션,전체관람가,일반영화,02
9.649729123565802,10.06844471727474,장편,일본,77,12996,애니메이션,전체관람가,일반영화,01
9.469159899742863,9.469159899742863,장편,한국,210,12953,애니메이션,전체관람가,독립/예술영화,07
9.468387639298273,9.468387639298273,장편,한국,173,12943,애니메이션,전체관람가,독립/예술영화,10
9.465137617092187,10.114255926254103,장편,한국,126,12901,드라마,15세이상관람가,독립/예술영화,06
11.558653016741252,9.46335335689267,장편,한국,295,12878,판타지,12세이상관람가,독립/예술영화,03
9.462731997649378,9.462731997649378,장편,영국,113,12870,스릴러,15세이상관람가,독립/예술영화,03
9.457590998633625,9.457590998633625,장편,미국,126,12804,다큐멘터리,12세이상관람가,독립/예술영화,03
